48,IFSPC@MPINAS,-22.873114,-47.111782,0.85,644.4,18:18:50,SOLO,-56
49,IFSPC@MPINAS,-22.873114,-47.111782,0.85,644.2,18:18:51,DRONE,-54
49,IFSPC@MPINAS,-22.873114,-47.111782,0.85,644.2,18:18:51,SOLO,-56
50,IFSPC@MPINAS,-22.873112,-47.111782,0.85,644.2,18:18:57,DRONE,-54
50,IFSPC@MPINAS,-22.873112,-47.111782,0.85,644.2,18:18:57,SOLO,-55
51,IFSPC@MPINAS,-22.873112,-47.111782,0.85,644.2,18:18:57,DRONE,-55
51,IFSPC@MPINAS,-22.873112,-47.111782,0.85,644.2,18:18:57,SOLO,-56
52,IFSPC@MPINAS,-22.873108,-47.111786,0.85,644.3,18:19:13,DRONE,-55
52,IFSPC@MPINAS,-22.873108,-47.111786,0.85,644.3,18:19:13,SOLO,-54
53,IFSPC@MPINAS,-22.873104,-47.111786,0.85,644.1,18:19:19,SOLO,-56
53,IFSPC@MPINAS,-22.873104,-47.111786,0.85,644.1,18:19:19,DRONE,-55
54,IFSPC@MPINAS,-22.873104,-47.111786,0.85,644.2,18:19:20,SOLO,-58
54,IFSPC@MPINAS,-22.873104,-47.111786,0.85,644.2,18:19:20,DRONE,-58
55,IFSPC@MPINAS,-22.873085,-47.111774,0.85,644.2,18:19:26,SOLO,-62
55,IFSPC@MPINAS,-22.873085,-47.111774,0.85,644.2,18:19:26,DRONE,-59
56,IFSPC@MPINAS,-22.873085,-47.111774,0.93,644.2,18:19:26,SOLO,-68
56,IFSPC@MPINAS,-22.873085,-47.111774,0.93,644.2,18:19:26,DRONE,-61
57,IFSPC@MPINAS,-22.873026,-47.111713,0.85,644.1,18:19:42,SOLO,-61
57,IFSPC@MPINAS,-22.873026,-47.111713,0.85,644.1,18:19:42,DRONE,-63
58,IFSPC@MPINAS,-22.873045,-47.111671,0.85,643.9,18:19:48,DRONE,-65
58,IFSPC@MPINAS,-22.873045,-47.111671,0.85,643.9,18:19:48,SOLO,-68
59,IFSPC@MPINAS,-22.873043,-47.111668,1.28,657.2,18:19:49,SOLO,-82
59,IFSPC@MPINAS,-22.873043,-47.111668,1.28,657.2,18:19:49,DRONE,-69
60,IFSPC@MPINAS,-22.872997,-47.11166,1.55,660.3,18:19:55,DRONE,-72
60,IFSPC@MPINAS,-22.872997,-47.11166,1.55,660.3,18:19:55,SOLO,-84
61,IFSPC@MPINAS,-22.87314,-47.111439,0.85,660.3,18:20:5,SOLO,-82
61,IFSPC@MPINAS,-22.87314,-47.111439,0.85,660.3,18:20:5,DRONE,-85
62,IFSPC@MPINAS,-22.873222,-47.111183,0.85,651.2,18:20:11,SOLO,-87
62,IFSPC@MPINAS,-22.873222,-47.111183,0.85,651.2,18:20:11,DRONE,-86
63,IFSPC@MPINAS,-22.87322,-47.111145,1.16,651.0,18:20:12,DRONE,-92
63,IFSPC@MPINAS,-22.87322,-47.111145,1.16,651.0,18:20:12,SOLO,-89
64,IFSPC@MPINAS,-22.873434,-47.11084,0.88,647.8,18:20:18,DRONE,-95
64,IFSPC@MPINAS,-22.873434,-47.11084,0.88,647.8,18:20:18,SOLO,-103
65,IFSPC@MPINAS,-22.873789,-47.110271,0.88,647.8,18:20:29,DRONE,-99
65,IFSPC@MPINAS,-22.873789,-47.110271,0.88,647.8,18:20:29,SOLO,-96
66,IFSPC@MPINAS,-22.873985,-47.10997,0.85,647.6,18:20:34,SOLO,-99
66,IFSPC@MPINAS,-22.873985,-47.10997,0.85,647.6,18:20:34,DRONE,-105
67,IFSPC@MPINAS,-22.874157,-47.109684,0.84,647.2,18:20:40,DRONE,-103
67,IFSPC@MPINAS,-22.874157,-47.109684,0.84,647.2,18:20:40,SOLO,-97
68,IFSPC@MPINAS,-22.874376,-47.109295,0.84,647.6,18:20:46,SOLO,-100
68,IFSPC@MPINAS,-22.874376,-47.109295,0.84,647.6,18:20:46,DRONE,-100
69,IFSPC@MPINAS,-22.874416,-47.109219,0.84,648.3,18:20:47,SOLO,-106
69,IFSPC@MPINAS,-22.874416,-47.109219,0.84,648.3,18:20:47,DRONE,-105
70,IFSPC@MPINAS,-22.874619,-47.108757,0.84,648.3,18:20:53,SOLO,-108
70,IFSPC@MPINAS,-22.874619,-47.108757,0.84,648.3,18:20:53,DRONE,-109
71,IFSPC@MPINAS,-22.874878,-47.10791,0.75,648.3,18:21:3,SOLO,-110
71,IFSPC@MPINAS,-22.874878,-47.10791,0.75,648.3,18:21:3,DRONE,-110
72,IFSPC@MPINAS,-22.874947,-47.107376,0.75,648.3,18:21:9,SOLO,-108
72,IFSPC@MPINAS,-22.874947,-47.107376,0.75,648.3,18:21:9,DRONE,-109
74,IFSPC@MPINAS,-22.874929,-47.106403,0.75,647.6,18:21:20,DRONE,-111
